route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-ALM-B-mjp-1","T2","5233.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5234.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","5235.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5239.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5240.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5241.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2","5243.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5244.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","5245.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5249.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5250.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2","5252.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","5253.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5257.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5258.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5259.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2","5261.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5262.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T6","5263.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5267.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5268.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5269.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5271.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5273.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5274.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5277.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5278.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5279.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5281.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5283.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5284.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5287.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5288.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5289.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5291.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5293.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5294.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5297.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5298.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5299.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5301.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5303.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5304.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5307.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5308.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5309.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T2","5311.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5312.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5313.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5314.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5315.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5317.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5319.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5320.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5323.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5324.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5325.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5327.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5329.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5330.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5333.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5334.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5335.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5337.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5339.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5340.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5343.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","UJ","5344.UJ.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5345.T6.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
"2-ALM-B-mjp-1","T6","5347.T6.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5349.T2.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","UJ","5350.UJ.2-ALM-B-mjp-1.9.R","2-ALM-B-mjp-1.9.R","City (Flinders Street)","1"
"2-ALM-B-mjp-1","T2","5353.T2.2-ALM-B-mjp-1.1.H","2-ALM-B-mjp-1.1.H","Alamein","0"
