route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"6-298-mjp-1","T2","5792.T2.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T2","5793.T2.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T2","5814.T2.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T2","5815.T2.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T2","5816.T2.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T2","5817.T2.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T2","5818.T2.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T2","5819.T2.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T2","5820.T2.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T2","5821.T2.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T2","5822.T2.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T2","5823.T2.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5836.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5837.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5838.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5840.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5842.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5843.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5844.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5845.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5846.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5847.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5849.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5851.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5852.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5853.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-298-mjp-1","T0","5899.T0.6-298-mjp-1.3.R","6-298-mjp-1.3.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5900.T0.6-298-mjp-1.1.H","6-298-mjp-1.1.H","Sale","0"
"6-298-mjp-1","T0","5910.T0.6-298-mjp-1.4.R","6-298-mjp-1.4.R","Gippsland Regional Sport Complex","1"
"6-298-mjp-1","T0","5911.T0.6-298-mjp-1.2.H","6-298-mjp-1.2.H","Sale","0"
"6-473-mjp-1","T0","4476.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4477.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4478.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4479.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4480.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4481.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4486.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4487.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4488.T0.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T0","4492.T0.6-473-mjp-1.3.H","6-473-mjp-1.3.H","Gisborne Station","0"
"6-473-mjp-1","T0","4493.T0.6-473-mjp-1.3.H","6-473-mjp-1.3.H","Gisborne Station","0"
"6-473-mjp-1","T0","4494.T0.6-473-mjp-1.3.H","6-473-mjp-1.3.H","Gisborne Station","0"
"6-473-mjp-1","T0","4495.T0.6-473-mjp-1.3.H","6-473-mjp-1.3.H","Gisborne Station","0"
"6-473-mjp-1","T0","4496.T0.6-473-mjp-1.4.H","6-473-mjp-1.4.H","Gisborne Station","0"
"6-473-mjp-1","T0","4498.T0.6-473-mjp-1.1.H","6-473-mjp-1.1.H","Gisborne Station","0"
"6-473-mjp-1","T0","4499.T0.6-473-mjp-1.1.H","6-473-mjp-1.1.H","Gisborne Station","0"
"6-473-mjp-1","T2","4525.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4526.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4527.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4528.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4532.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4533.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4534.T2.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","T2","4536.T2.6-473-mjp-1.4.H","6-473-mjp-1.4.H","Gisborne Station","0"
"6-473-mjp-1","T2","4539.T2.6-473-mjp-1.1.H","6-473-mjp-1.1.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4540.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4541.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4542.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4543.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4544.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4545.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4546.UJ.6-473-mjp-1.2.H","6-473-mjp-1.2.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4547.UJ.6-473-mjp-1.4.H","6-473-mjp-1.4.H","Gisborne Station","0"
"6-473-mjp-1","UJ","4548.UJ.6-473-mjp-1.1.H","6-473-mjp-1.1.H","Gisborne Station","0"
"6-474-mjp-1","T0","4501.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4502.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4503.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4504.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4505.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4506.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4507.T0.6-474-mjp-1.3.H","6-474-mjp-1.3.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4508.T0.6-474-mjp-1.1.H","6-474-mjp-1.1.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4509.T0.6-474-mjp-1.2.H","6-474-mjp-1.2.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4510.T0.6-474-mjp-1.4.H","6-474-mjp-1.4.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4511.T0.6-474-mjp-1.4.H","6-474-mjp-1.4.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4512.T0.6-474-mjp-1.6.H","6-474-mjp-1.6.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4513.T0.6-474-mjp-1.6.H","6-474-mjp-1.6.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4514.T0.6-474-mjp-1.6.H","6-474-mjp-1.6.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4515.T0.6-474-mjp-1.5.H","6-474-mjp-1.5.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4516.T0.6-474-mjp-1.5.H","6-474-mjp-1.5.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4517.T0.6-474-mjp-1.5.H","6-474-mjp-1.5.H","Gisborne Railway Station","0"
"6-474-mjp-1","T0","4518.T0.6-474-mjp-1.7.H","6-474-mjp-1.7.H","Gisborne Railway Station","0"
"6-54n-mjp-1","UJ","43.UJ.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","UJ","44.UJ.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","UJ","45.UJ.6-54n-mjp-1.4.R","6-54n-mjp-1.4.R","Traralgon","1"
"6-54n-mjp-1","UJ","7.UJ.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","UJ","8.UJ.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","T0","8353.T0.6-54n-mjp-1.1.H","6-54n-mjp-1.1.H","Wonthaggi","0"
"6-54n-mjp-1","T0","8354.T0.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","T0","8355.T0.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","T0","8356.T0.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","T0","8357.T0.6-54n-mjp-1.1.H","6-54n-mjp-1.1.H","Wonthaggi","0"
"6-54n-mjp-1","T2","8358.T2.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","T2","8359.T2.6-54n-mjp-1.2.H","6-54n-mjp-1.2.H","Wonthaggi","0"
"6-54n-mjp-1","T2","8360.T2.6-54n-mjp-1.1.H","6-54n-mjp-1.1.H","Wonthaggi","0"
"6-54n-mjp-1","T0","8364.T0.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","T0","8365.T0.6-54n-mjp-1.4.R","6-54n-mjp-1.4.R","Traralgon","1"
"6-54n-mjp-1","T0","8366.T0.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","T0","8367.T0.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","T0","8368.T0.6-54n-mjp-1.4.R","6-54n-mjp-1.4.R","Traralgon","1"
"6-54n-mjp-1","T2","8369.T2.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","T2","8370.T2.6-54n-mjp-1.3.R","6-54n-mjp-1.3.R","Traralgon","1"
"6-54n-mjp-1","T2","8371.T2.6-54n-mjp-1.4.R","6-54n-mjp-1.4.R","Traralgon","1"
"6-54n-mjp-1","UJ","9.UJ.6-54n-mjp-1.1.H","6-54n-mjp-1.1.H","Wonthaggi","0"
"6-589-mjp-1","T2","5790.T2.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T2","5791.T2.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T2","5812.T2.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T2","5813.T2.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T2","5824.T2.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T2","5825.T2.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T2","5826.T2.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T2","5827.T2.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T2","5828.T2.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T2","5829.T2.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5881.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5882.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5883.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5884.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5886.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5887.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5888.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5889.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5890.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5891.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5892.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5894.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5895.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5896.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-589-mjp-1","T0","5901.T0.6-589-mjp-1.2.R","6-589-mjp-1.2.R","Sale Hospital","1"
"6-589-mjp-1","T0","5908.T0.6-589-mjp-1.3.R","6-589-mjp-1.3.R","Sale Hospital","1"
"6-589-mjp-1","T0","5909.T0.6-589-mjp-1.1.H","6-589-mjp-1.1.H","Sale","0"
"6-73-mjp-1","T0","7445.T0.6-73-mjp-1.1.H","6-73-mjp-1.1.H","Bairnsdale","0"
"6-73-mjp-1","T0","7446.T0.6-73-mjp-1.1.H","6-73-mjp-1.1.H","Bairnsdale","0"
"6-73-mjp-1","T0","7447.T0.6-73-mjp-1.1.H","6-73-mjp-1.1.H","Bairnsdale","0"
"6-855-mjp-1","T2","1060.T2.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-855-mjp-1","T2","1061.T2.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-855-mjp-1","T0","1064.T0.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-855-mjp-1","T0","1069.T0.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-855-mjp-1","T0","1074.T0.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-855-mjp-1","T2","1079.T2.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","T2","1080.T2.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","T0","1083.T0.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","T0","1088.T0.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","T0","1093.T0.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","UJ","29.UJ.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","UJ","30.UJ.6-855-mjp-1.2.R","6-855-mjp-1.2.R","Yarram","1"
"6-855-mjp-1","UJ","5.UJ.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-855-mjp-1","UJ","6.UJ.6-855-mjp-1.1.H","6-855-mjp-1.1.H","Traralgon","0"
"6-858-mjp-1","T0","8505.T0.6-858-mjp-1.1.H","6-858-mjp-1.1.H","Myrtleford","0"
"6-858-mjp-1","T0","8510.T0.6-858-mjp-1.2.R","6-858-mjp-1.2.R","Wangaratta","1"
"6-866-mjp-1","T0","2605.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","2606.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","2607.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","4354.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7574.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7575.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7576.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7577.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7578.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7579.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7580.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7581.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7582.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7583.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7584.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7585.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7586.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7587.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7588.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7589.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7590.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7591.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7593.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7594.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7595.T0.6-866-mjp-1.1.H","6-866-mjp-1.1.H","Albury","0"
"6-866-mjp-1","T0","7643.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7644.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7645.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7646.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7647.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7648.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7649.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7650.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
"6-866-mjp-1","T0","7651.T0.6-866-mjp-1.2.R","6-866-mjp-1.2.R","Wodonga","1"
