route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"5-als-A-mjp-1","T6","5465.T6.5-als-A-mjp-1.1.H","5-als-A-mjp-1.1.H","Seymour","0"
"5-als-A-mjp-1","T6","5700.T6.5-als-A-mjp-1.2.R","5-als-A-mjp-1.2.R","Alexandra","1"
"5-als-C-mjp-1","UO","6933.UO.5-als-C-mjp-1.2.R","5-als-C-mjp-1.2.R","Alexandra","1"
"5-als-C-mjp-1","UO","7144.UO.5-als-C-mjp-1.1.H","5-als-C-mjp-1.1.H","Seymour","0"
"5-als-D-mjp-1","UP","7842.UP.5-als-D-mjp-1.1.H","5-als-D-mjp-1.1.H","Seymour","0"
"5-als-D-mjp-1","UP","8076.UP.5-als-D-mjp-1.2.R","5-als-D-mjp-1.2.R","Alexandra","1"
"5-als-E-mjp-1","T5+td","8509.T5.5-als-E-mjp-1.1.H","5-als-E-mjp-1.1.H","Seymour","0"
"5-als-E-mjp-1","T5+ar","8510.T5.5-als-E-mjp-1.1.H","5-als-E-mjp-1.1.H","Seymour","0"
"5-als-E-mjp-1","T5","8755.T5.5-als-E-mjp-1.2.R","5-als-E-mjp-1.2.R","Alexandra","1"
"5-als-F-mjp-1","T6_1","9241.T6.5-als-F-mjp-1.1.H","5-als-F-mjp-1.1.H","Seymour","0"
"5-als-F-mjp-1","T6_1","9486.T6.5-als-F-mjp-1.2.R","5-als-F-mjp-1.2.R","Alexandra","1"
"5-als-H-mjp-1","T5_1","1053.T5.5-als-H-mjp-1.2.R","5-als-H-mjp-1.2.R","Alexandra","1"
"5-als-H-mjp-1","T5+aq","807.T5.5-als-H-mjp-1.1.H","5-als-H-mjp-1.1.H","Seymour","0"
"5-als-H-mjp-1","T5+tc","808.T5.5-als-H-mjp-1.1.H","5-als-H-mjp-1.1.H","Seymour","0"
"5-als-I-mjp-1","UR","1499.UR.5-als-I-mjp-1.1.H","5-als-I-mjp-1.1.H","Seymour","0"
"5-als-I-mjp-1","UR","1744.UR.5-als-I-mjp-1.2.R","5-als-I-mjp-1.2.R","Alexandra","1"
"5-als-J-mjp-1","T6_2","2282.T6.5-als-J-mjp-1.1.H","5-als-J-mjp-1.1.H","Seymour","0"
"5-als-J-mjp-1","T6_2","2527.T6.5-als-J-mjp-1.2.R","5-als-J-mjp-1.2.R","Alexandra","1"
"5-als-L-mjp-1","T5_2","3667.T5.5-als-L-mjp-1.1.H","5-als-L-mjp-1.1.H","Seymour","0"
"5-als-L-mjp-1","T5_2","3962.T5.5-als-L-mjp-1.2.R","5-als-L-mjp-1.2.R","Alexandra","1"
"5-als-M-mjp-1","UQ","4271.UQ.5-als-M-mjp-1.1.H","5-als-M-mjp-1.1.H","Seymour","0"
"5-als-M-mjp-1","UQ","4567.UQ.5-als-M-mjp-1.2.R","5-als-M-mjp-1.2.R","Alexandra","1"
"5-als-N-mjp-1","T0+aq","5020.T0.5-als-N-mjp-1.1.H","5-als-N-mjp-1.1.H","Seymour","0"
"5-als-N-mjp-1","T0+pc","5021.T0.5-als-N-mjp-1.1.H","5-als-N-mjp-1.1.H","Seymour","0"
"5-als-N-mjp-1","T0","5566.T0.5-als-N-mjp-1.2.R","5-als-N-mjp-1.2.R","Alexandra","1"
"5-als-O-mjp-1","T6_3","6348.T6.5-als-O-mjp-1.1.H","5-als-O-mjp-1.1.H","Seymour","0"
"5-als-O-mjp-1","T6_3","6776.T6.5-als-O-mjp-1.2.R","5-als-O-mjp-1.2.R","Alexandra","1"
"5-als-P-mjp-1","T0+aq_1","7432.T0.5-als-P-mjp-1.1.H","5-als-P-mjp-1.1.H","Seymour","0"
"5-als-P-mjp-1","T0+pc_1","7433.T0.5-als-P-mjp-1.1.H","5-als-P-mjp-1.1.H","Seymour","0"
"5-als-P-mjp-1","T0_1","7975.T0.5-als-P-mjp-1.2.R","5-als-P-mjp-1.2.R","Alexandra","1"
"5-als-Q-mjp-1","T0+aq_2","8786.T0.5-als-Q-mjp-1.1.H","5-als-Q-mjp-1.1.H","Seymour","0"
"5-als-Q-mjp-1","T0+pc_2","8787.T0.5-als-Q-mjp-1.1.H","5-als-Q-mjp-1.1.H","Seymour","0"
"5-als-Q-mjp-1","T0_2","9332.T0.5-als-Q-mjp-1.2.R","5-als-Q-mjp-1.2.R","Alexandra","1"
"5-als-R-mjp-1","T0+aq_3","128.T0.5-als-R-mjp-1.1.H","5-als-R-mjp-1.1.H","Seymour","0"
"5-als-R-mjp-1","T0+pc_3","129.T0.5-als-R-mjp-1.1.H","5-als-R-mjp-1.1.H","Seymour","0"
"5-als-R-mjp-1","T0_3","677.T0.5-als-R-mjp-1.2.R","5-als-R-mjp-1.2.R","Alexandra","1"
"5-EC2-A-mjp-1","T6","5639.T6.5-EC2-A-mjp-1.1.H","5-EC2-A-mjp-1.1.H","Melbourne","0"
"5-EC2-A-mjp-1","T6","5640.T6.5-EC2-A-mjp-1.1.H","5-EC2-A-mjp-1.1.H","Melbourne","0"
"5-EC2-A-mjp-1","T6","5641.T6.5-EC2-A-mjp-1.2.H","5-EC2-A-mjp-1.2.H","Melbourne","0"
"5-EC2-A-mjp-1","T6","5679.T6.5-EC2-A-mjp-1.3.R","5-EC2-A-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-A-mjp-1","T6","5680.T6.5-EC2-A-mjp-1.3.R","5-EC2-A-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-A-mjp-1","T6","5710.T6.5-EC2-A-mjp-1.4.R","5-EC2-A-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-B-mjp-1","T2","5894.T2.5-EC2-B-mjp-1.2.R","5-EC2-B-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-B-mjp-1","T2","5895.T2.5-EC2-B-mjp-1.2.R","5-EC2-B-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-B-mjp-1","T2","6228.T2.5-EC2-B-mjp-1.1.H","5-EC2-B-mjp-1.1.H","Melbourne","0"
"5-EC2-B-mjp-1","T2","6229.T2.5-EC2-B-mjp-1.1.H","5-EC2-B-mjp-1.1.H","Melbourne","0"
"5-EC2-C-mjp-1","UJ","6555.UJ.5-EC2-C-mjp-1.2.R","5-EC2-C-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-C-mjp-1","UJ","6556.UJ.5-EC2-C-mjp-1.2.R","5-EC2-C-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-C-mjp-1","UJ","6680.UJ.5-EC2-C-mjp-1.1.H","5-EC2-C-mjp-1.1.H","Melbourne","0"
"5-EC2-C-mjp-1","UJ","6681.UJ.5-EC2-C-mjp-1.1.H","5-EC2-C-mjp-1.1.H","Melbourne","0"
"5-EC2-C-mjp-1","UJ","6710.UJ.5-EC2-C-mjp-1.3.R","5-EC2-C-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-D-mjp-1","UO","6862.UO.5-EC2-D-mjp-1.4.R","5-EC2-D-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-D-mjp-1","UO","6878.UO.5-EC2-D-mjp-1.3.R","5-EC2-D-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-D-mjp-1","UO","6879.UO.5-EC2-D-mjp-1.3.R","5-EC2-D-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-D-mjp-1","UO","7317.UO.5-EC2-D-mjp-1.1.H","5-EC2-D-mjp-1.1.H","Melbourne","0"
"5-EC2-D-mjp-1","UO","7318.UO.5-EC2-D-mjp-1.1.H","5-EC2-D-mjp-1.1.H","Melbourne","0"
"5-EC2-D-mjp-1","UO","7319.UO.5-EC2-D-mjp-1.2.H","5-EC2-D-mjp-1.2.H","Melbourne","0"
"5-EC2-E-mjp-1","UP","8015.UP.5-EC2-E-mjp-1.1.H","5-EC2-E-mjp-1.1.H","Melbourne","0"
"5-EC2-E-mjp-1","UP","8016.UP.5-EC2-E-mjp-1.1.H","5-EC2-E-mjp-1.1.H","Melbourne","0"
"5-EC2-E-mjp-1","UP","8017.UP.5-EC2-E-mjp-1.2.H","5-EC2-E-mjp-1.2.H","Melbourne","0"
"5-EC2-E-mjp-1","UP","8055.UP.5-EC2-E-mjp-1.3.R","5-EC2-E-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-E-mjp-1","UP","8056.UP.5-EC2-E-mjp-1.3.R","5-EC2-E-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-E-mjp-1","UP","8099.UP.5-EC2-E-mjp-1.4.R","5-EC2-E-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-F-mjp-1","T5","8692.T5.5-EC2-F-mjp-1.1.H","5-EC2-F-mjp-1.1.H","Melbourne","0"
"5-EC2-F-mjp-1","T5","8693.T5.5-EC2-F-mjp-1.1.H","5-EC2-F-mjp-1.1.H","Melbourne","0"
"5-EC2-F-mjp-1","T5","8694.T5.5-EC2-F-mjp-1.2.H","5-EC2-F-mjp-1.2.H","Melbourne","0"
"5-EC2-F-mjp-1","T5","8732.T5.5-EC2-F-mjp-1.3.R","5-EC2-F-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-F-mjp-1","T5","8733.T5.5-EC2-F-mjp-1.3.R","5-EC2-F-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-F-mjp-1","T5","8778.T5.5-EC2-F-mjp-1.4.R","5-EC2-F-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-G-mjp-1","T6_1","9423.T6.5-EC2-G-mjp-1.1.H","5-EC2-G-mjp-1.1.H","Melbourne","0"
"5-EC2-G-mjp-1","T6_1","9424.T6.5-EC2-G-mjp-1.1.H","5-EC2-G-mjp-1.1.H","Melbourne","0"
"5-EC2-G-mjp-1","T6_1","9425.T6.5-EC2-G-mjp-1.2.H","5-EC2-G-mjp-1.2.H","Melbourne","0"
"5-EC2-G-mjp-1","T6_1","9463.T6.5-EC2-G-mjp-1.3.R","5-EC2-G-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-G-mjp-1","T6_1","9464.T6.5-EC2-G-mjp-1.3.R","5-EC2-G-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-G-mjp-1","T6_1","9509.T6.5-EC2-G-mjp-1.4.R","5-EC2-G-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-H-mjp-1","T2_1","136.T2.5-EC2-H-mjp-1.1.H","5-EC2-H-mjp-1.1.H","Melbourne","0"
"5-EC2-H-mjp-1","T2_1","137.T2.5-EC2-H-mjp-1.1.H","5-EC2-H-mjp-1.1.H","Melbourne","0"
"5-EC2-H-mjp-1","T2_1","161.T2.5-EC2-H-mjp-1.2.R","5-EC2-H-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-H-mjp-1","T2_1","162.T2.5-EC2-H-mjp-1.2.R","5-EC2-H-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-I-mjp-1","UJ_1","500.UJ.5-EC2-I-mjp-1.1.H","5-EC2-I-mjp-1.1.H","Melbourne","0"
"5-EC2-I-mjp-1","UJ_1","501.UJ.5-EC2-I-mjp-1.1.H","5-EC2-I-mjp-1.1.H","Melbourne","0"
"5-EC2-I-mjp-1","UJ_1","522.UJ.5-EC2-I-mjp-1.2.R","5-EC2-I-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-I-mjp-1","UJ_1","523.UJ.5-EC2-I-mjp-1.2.R","5-EC2-I-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-I-mjp-1","UJ_1","544.UJ.5-EC2-I-mjp-1.3.R","5-EC2-I-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-J-mjp-1","T5_1","1030.T5.5-EC2-J-mjp-1.3.R","5-EC2-J-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-J-mjp-1","T5_1","1031.T5.5-EC2-J-mjp-1.3.R","5-EC2-J-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-J-mjp-1","T5_1","1063.T5.5-EC2-J-mjp-1.4.R","5-EC2-J-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-J-mjp-1","T5_1","990.T5.5-EC2-J-mjp-1.1.H","5-EC2-J-mjp-1.1.H","Melbourne","0"
"5-EC2-J-mjp-1","T5_1","991.T5.5-EC2-J-mjp-1.1.H","5-EC2-J-mjp-1.1.H","Melbourne","0"
"5-EC2-J-mjp-1","T5_1","992.T5.5-EC2-J-mjp-1.2.H","5-EC2-J-mjp-1.2.H","Melbourne","0"
"5-EC2-K-mjp-1","UR","1681.UR.5-EC2-K-mjp-1.1.H","5-EC2-K-mjp-1.1.H","Melbourne","0"
"5-EC2-K-mjp-1","UR","1682.UR.5-EC2-K-mjp-1.1.H","5-EC2-K-mjp-1.1.H","Melbourne","0"
"5-EC2-K-mjp-1","UR","1683.UR.5-EC2-K-mjp-1.2.H","5-EC2-K-mjp-1.2.H","Melbourne","0"
"5-EC2-K-mjp-1","UR","1721.UR.5-EC2-K-mjp-1.3.R","5-EC2-K-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-K-mjp-1","UR","1722.UR.5-EC2-K-mjp-1.3.R","5-EC2-K-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-K-mjp-1","UR","1767.UR.5-EC2-K-mjp-1.4.R","5-EC2-K-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-L-mjp-1","T6_2","2464.T6.5-EC2-L-mjp-1.1.H","5-EC2-L-mjp-1.1.H","Melbourne","0"
"5-EC2-L-mjp-1","T6_2","2465.T6.5-EC2-L-mjp-1.1.H","5-EC2-L-mjp-1.1.H","Melbourne","0"
"5-EC2-L-mjp-1","T6_2","2466.T6.5-EC2-L-mjp-1.2.H","5-EC2-L-mjp-1.2.H","Melbourne","0"
"5-EC2-L-mjp-1","T6_2","2504.T6.5-EC2-L-mjp-1.3.R","5-EC2-L-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-L-mjp-1","T6_2","2505.T6.5-EC2-L-mjp-1.3.R","5-EC2-L-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-L-mjp-1","T6_2","2550.T6.5-EC2-L-mjp-1.4.R","5-EC2-L-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-M-mjp-1","T2_2","2955.T2.5-EC2-M-mjp-1.1.H","5-EC2-M-mjp-1.1.H","Melbourne","0"
"5-EC2-M-mjp-1","T2_2","2956.T2.5-EC2-M-mjp-1.1.H","5-EC2-M-mjp-1.1.H","Melbourne","0"
"5-EC2-M-mjp-1","T2_2","2980.T2.5-EC2-M-mjp-1.2.R","5-EC2-M-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-M-mjp-1","T2_2","2981.T2.5-EC2-M-mjp-1.2.R","5-EC2-M-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-N-mjp-1","UJ_2","3296.UJ.5-EC2-N-mjp-1.1.H","5-EC2-N-mjp-1.1.H","Melbourne","0"
"5-EC2-N-mjp-1","UJ_2","3297.UJ.5-EC2-N-mjp-1.1.H","5-EC2-N-mjp-1.1.H","Melbourne","0"
"5-EC2-N-mjp-1","UJ_2","3318.UJ.5-EC2-N-mjp-1.2.R","5-EC2-N-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-N-mjp-1","UJ_2","3319.UJ.5-EC2-N-mjp-1.2.R","5-EC2-N-mjp-1.2.R","Echuca/Moama","1"
"5-EC2-N-mjp-1","UJ_2","3341.UJ.5-EC2-N-mjp-1.3.R","5-EC2-N-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-O-mjp-1","T5_2","3898.T5.5-EC2-O-mjp-1.1.H","5-EC2-O-mjp-1.1.H","Melbourne","0"
"5-EC2-O-mjp-1","T5_2","3899.T5.5-EC2-O-mjp-1.1.H","5-EC2-O-mjp-1.1.H","Melbourne","0"
"5-EC2-O-mjp-1","T5_2","3900.T5.5-EC2-O-mjp-1.2.H","5-EC2-O-mjp-1.2.H","Melbourne","0"
"5-EC2-O-mjp-1","T5_2","3938.T5.5-EC2-O-mjp-1.3.R","5-EC2-O-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-O-mjp-1","T5_2","3939.T5.5-EC2-O-mjp-1.3.R","5-EC2-O-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-O-mjp-1","T5_2","3985.T5.5-EC2-O-mjp-1.4.R","5-EC2-O-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-P-mjp-1","UQ","4503.UQ.5-EC2-P-mjp-1.1.H","5-EC2-P-mjp-1.1.H","Melbourne","0"
"5-EC2-P-mjp-1","UQ","4504.UQ.5-EC2-P-mjp-1.1.H","5-EC2-P-mjp-1.1.H","Melbourne","0"
"5-EC2-P-mjp-1","UQ","4505.UQ.5-EC2-P-mjp-1.2.H","5-EC2-P-mjp-1.2.H","Melbourne","0"
"5-EC2-P-mjp-1","UQ","4543.UQ.5-EC2-P-mjp-1.3.R","5-EC2-P-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-P-mjp-1","UQ","4544.UQ.5-EC2-P-mjp-1.3.R","5-EC2-P-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-P-mjp-1","UQ","4590.UQ.5-EC2-P-mjp-1.4.R","5-EC2-P-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","T0","5433.T0.5-EC2-Q-mjp-1.1.H","5-EC2-Q-mjp-1.1.H","Melbourne","0"
"5-EC2-Q-mjp-1","T0","5434.T0.5-EC2-Q-mjp-1.1.H","5-EC2-Q-mjp-1.1.H","Melbourne","0"
"5-EC2-Q-mjp-1","T2_3","5435.T2.5-EC2-Q-mjp-1.1.H","5-EC2-Q-mjp-1.1.H","Melbourne","0"
"5-EC2-Q-mjp-1","T2_3","5436.T2.5-EC2-Q-mjp-1.1.H","5-EC2-Q-mjp-1.1.H","Melbourne","0"
"5-EC2-Q-mjp-1","UJ_3","5437.UJ.5-EC2-Q-mjp-1.1.H","5-EC2-Q-mjp-1.1.H","Melbourne","0"
"5-EC2-Q-mjp-1","UJ_3","5438.UJ.5-EC2-Q-mjp-1.1.H","5-EC2-Q-mjp-1.1.H","Melbourne","0"
"5-EC2-Q-mjp-1","T0","5439.T0.5-EC2-Q-mjp-1.2.H","5-EC2-Q-mjp-1.2.H","Melbourne","0"
"5-EC2-Q-mjp-1","T0","5520.T0.5-EC2-Q-mjp-1.3.R","5-EC2-Q-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","T0","5521.T0.5-EC2-Q-mjp-1.3.R","5-EC2-Q-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","T2_3","5522.T2.5-EC2-Q-mjp-1.3.R","5-EC2-Q-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","T2_3","5523.T2.5-EC2-Q-mjp-1.3.R","5-EC2-Q-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","UJ_3","5524.UJ.5-EC2-Q-mjp-1.3.R","5-EC2-Q-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","UJ_3","5525.UJ.5-EC2-Q-mjp-1.3.R","5-EC2-Q-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","UJ_3","5613.UJ.5-EC2-Q-mjp-1.4.R","5-EC2-Q-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-Q-mjp-1","T0","5614.T0.5-EC2-Q-mjp-1.4.R","5-EC2-Q-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-R-mjp-1","T6_3","6676.T6.5-EC2-R-mjp-1.1.H","5-EC2-R-mjp-1.1.H","Melbourne","0"
"5-EC2-R-mjp-1","T6_3","6677.T6.5-EC2-R-mjp-1.1.H","5-EC2-R-mjp-1.1.H","Melbourne","0"
"5-EC2-R-mjp-1","T2_4","6678.T2.5-EC2-R-mjp-1.1.H","5-EC2-R-mjp-1.1.H","Melbourne","0"
"5-EC2-R-mjp-1","T2_4","6679.T2.5-EC2-R-mjp-1.1.H","5-EC2-R-mjp-1.1.H","Melbourne","0"
"5-EC2-R-mjp-1","T6_3","6680.T6.5-EC2-R-mjp-1.2.H","5-EC2-R-mjp-1.2.H","Melbourne","0"
"5-EC2-R-mjp-1","T6_3","6741.T6.5-EC2-R-mjp-1.3.R","5-EC2-R-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-R-mjp-1","T6_3","6742.T6.5-EC2-R-mjp-1.3.R","5-EC2-R-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-R-mjp-1","T2_4","6743.T2.5-EC2-R-mjp-1.3.R","5-EC2-R-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-R-mjp-1","T2_4","6744.T2.5-EC2-R-mjp-1.3.R","5-EC2-R-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-R-mjp-1","T6_3","6811.T6.5-EC2-R-mjp-1.4.R","5-EC2-R-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","T0_1","7842.T0.5-EC2-S-mjp-1.1.H","5-EC2-S-mjp-1.1.H","Melbourne","0"
"5-EC2-S-mjp-1","T0_1","7843.T0.5-EC2-S-mjp-1.1.H","5-EC2-S-mjp-1.1.H","Melbourne","0"
"5-EC2-S-mjp-1","T2_5","7844.T2.5-EC2-S-mjp-1.1.H","5-EC2-S-mjp-1.1.H","Melbourne","0"
"5-EC2-S-mjp-1","T2_5","7845.T2.5-EC2-S-mjp-1.1.H","5-EC2-S-mjp-1.1.H","Melbourne","0"
"5-EC2-S-mjp-1","UJ_4","7846.UJ.5-EC2-S-mjp-1.1.H","5-EC2-S-mjp-1.1.H","Melbourne","0"
"5-EC2-S-mjp-1","UJ_4","7847.UJ.5-EC2-S-mjp-1.1.H","5-EC2-S-mjp-1.1.H","Melbourne","0"
"5-EC2-S-mjp-1","T0_1","7848.T0.5-EC2-S-mjp-1.2.H","5-EC2-S-mjp-1.2.H","Melbourne","0"
"5-EC2-S-mjp-1","T0_1","7929.T0.5-EC2-S-mjp-1.3.R","5-EC2-S-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","T0_1","7930.T0.5-EC2-S-mjp-1.3.R","5-EC2-S-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","T2_5","7931.T2.5-EC2-S-mjp-1.3.R","5-EC2-S-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","T2_5","7932.T2.5-EC2-S-mjp-1.3.R","5-EC2-S-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","UJ_4","7933.UJ.5-EC2-S-mjp-1.3.R","5-EC2-S-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","UJ_4","7934.UJ.5-EC2-S-mjp-1.3.R","5-EC2-S-mjp-1.3.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","UJ_4","8022.UJ.5-EC2-S-mjp-1.4.R","5-EC2-S-mjp-1.4.R","Echuca/Moama","1"
"5-EC2-S-mjp-1","T0_1","8023.T0.5-EC2-S-mjp-1.4.R","5-EC2-S-mjp-1.4.R","Echuca/Moama","1"
