"17929","59-Droop St/Ballarat Rd (Footscray)","-37.79258435362","144.893571127356"
"17930","60-Tiernan St/Droop St (Footscray)","-37.794890064932","144.895515713716"
"17931","61-Geelong Rd/Droop St (Footscray)","-37.7967933529968","144.897131128735"
"17932","62-Nicholson St/Hopkins St (Footscray)","-37.7998407375745","144.899736344219"
"17933","63-Footscray Market/Leeds St (Footscray)","-37.8000805887133","144.901058340646"
"17934","64-Footscray Station/Leeds St (Footscray)","-37.8013667890616","144.900919711215"
"17935","40-Epsom Rd/Maribyrnong Rd (Moonee Ponds)","-37.7704323009551","144.90512120615"
"17936","39-Bowen St/Maribyrnong Rd (Moonee Ponds)","-37.7708617445155","144.909003068239"
"17937","38-Hotham St/Maribyrnong Rd (Moonee Ponds)","-37.7712361719225","144.912330238095"
"17938","37-Union Rd/Maribyrnong Rd (Moonee Ponds)","-37.7716435514202","144.915997103508"
"17940","35-Moore St/Maribyrnong Rd (Moonee Ponds)","-37.7722119714655","144.921135380945"
"17941","34-Ascot Vale Rd/Maribyrnong Rd (Moonee Ponds)","-37.7724735799606","144.923705183016"
"17942","33-Chaucer St/Ascot Vale Rd (Moonee Ponds)","-37.7700506031138","144.92428383218"
"17944","49-Central Park Ave/Cordite Ave (Maribyrnong)","-37.7688559983427","144.877976733351"
"17945","36-St Leonards Rd/Union Rd (Ascot Vale)","-37.7735711076006","144.915942976992"
"17946","35-Bloomfield Rd/Union Rd (Ascot Vale)","-37.7758893602206","144.91555997454"
"17948","33-Melbourne Showgrounds/Union Rd (Ascot Vale)","-37.7803545183132","144.914787348936"
"17949","32-Sandown Rd/Epsom Rd (Ascot Vale)","-37.7825874341073","144.916711634274"
"17950","31-Racing Victoria/161 Epsom Rd (Ascot Vale)","-37.7840182538526","144.918124863273"
"17951","30-Flemington Racecourse/Epsom Rd (Ascot Vale)","-37.7860427496202","144.919987053643"
"17952","29-Flemington Racecourse/Racecourse Rd (Flemington)","-37.7873490387897","144.922005728467"
"17953","28-Smithfield Rd/Racecourse Rd (Flemington)","-37.7876262500965","144.92495034544"
"17954","26-Newmarket Plaza/Racecourse Rd (Flemington)","-37.7879710321469","144.928154271914"
"17955","25-Wellington St/Racecourse Rd (Flemington)","-37.7882414761932","144.931235393251"
"17956","24-Victoria St/Racecourse Rd (Flemington)","-37.7884432609901","144.933489501867"
"17957","23-Stubbs St/Racecourse Rd (Flemington)","-37.7887678095716","144.936580515234"
"17958","22-Boundary Rd/Racecourse Rd (North Melbourne)","-37.7891314841021","144.939852159566"
"17959","20-Melrose St/Flemington Rd (North Melbourne)","-37.7903935405628","144.943485020389"
"17961","19-Abbotsford St Interchange/Abbotsford St (North Melbourne)","-37.7941062974166","144.947095593477"
"18006","11-Albert St/Gisborne St (East Melbourne)","-37.8096945835443","144.975606054967"
"18009","10-Nicholson St/Victoria Pde (East Melbourne)","-37.8080192779964","144.973561839542"
"18010","9-La Trobe St/Victoria St (Melbourne City)","-37.80761420691","144.970971823836"
"18011","8-Exhibition St/La Trobe St (Melbourne City)","-37.8081033710172","144.969027481611"
"18030","6-Swanston St/La Trobe St (Melbourne City)","-37.80954995054","144.964080860759"
"18031","5-Elizabeth St/La Trobe St (Melbourne City)","-37.810290978542","144.961595632072"
"18032","4-Queen St/La Trobe St (Melbourne City)","-37.8110051269582","144.959122453396"
"18033","3-William St/La Trobe St (Melbourne City)","-37.8117113966249","144.956717599289"
"18035","1-Spencer St/La Trobe St (Melbourne City)","-37.8131122095134","144.951760408638"
"18037","D10-New Quay Prom/Docklands Dr (Docklands)","-37.8137810526399","144.940507505457"
